,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,환자수,입내원일수,요양급여비용총액
2730,2023,조현병,경기,성남분당구,31023,남,813,8598,1318627190
2731,2023,조현병,경기,성남분당구,31023,여,1269,12091,1700609150
2732,2023,조현병,경기,수원권선구,31012,남,202,10766,875311380
2733,2023,조현병,경기,수원권선구,31012,여,210,7495,632903960
2734,2023,조현병,경기,수원장안구,31011,남,212,8901,837790170
2735,2023,조현병,경기,수원장안구,31011,여,269,11797,1079149580
2736,2023,조현병,경기,수원팔달구,31013,남,612,9648,1231792000
2737,2023,조현병,경기,수원팔달구,31013,여,971,19688,2294137910
2738,2023,조현병,경기,수원영통구,31014,남,456,4206,723278060
2739,2023,조현병,경기,수원영통구,31014,여,602,5733,888536920
2740,2023,조현병,경기,안양만안구,31041,남,205,1652,102770880
2741,2023,조현병,경기,안양만안구,31041,여,146,1587,108759450
2742,2023,조현병,경기,안양동안구,31042,남,342,5030,523269320
2743,2023,조현병,경기,안양동안구,31042,여,499,5629,659532130
2744,2023,조현병,경기,의정부시,31030,남,792,32129,3572326760
2745,2023,조현병,경기,의정부시,31030,여,1016,32858,3776709440
2746,2023,조현병,경기,과천시,31110,남,11,99,5975010
2747,2023,조현병,경기,과천시,31110,여,11,132,8709770
2748,2023,조현병,경기,구리시,31120,남,265,5465,574690110
2749,2023,조현병,경기,구리시,31120,여,349,6735,716318630
2750,2023,조현병,경기,안산단원구,31092,남,461,17568,1930215190
2751,2023,조현병,경기,안산단원구,31092,여,720,21397,2367764560
2752,2023,조현병,경기,안산상록구,31091,남,399,12838,1037798840
2753,2023,조현병,경기,안산상록구,31091,여,572,14654,1202602910
2754,2023,조현병,경기,평택시,31070,남,437,7295,527220920
2755,2023,조현병,경기,평택시,31070,여,652,11942,823937820
2756,2023,조현병,경기,하남시,31180,남,76,799,71673850
2757,2023,조현병,경기,하남시,31180,여,102,914,91276020
2758,2023,조현병,경기,군포시,31160,남,83,2773,203527390
2759,2023,조현병,경기,군포시,31160,여,143,3101,224464320
2760,2023,조현병,경기,남양주시,31130,남,259,17269,1621736040
2761,2023,조현병,경기,남양주시,31130,여,400,21710,1909662180
2762,2023,조현병,경기,의왕시,31170,남,609,45584,5219606100
2763,2023,조현병,경기,의왕시,31170,여,759,46915,5327935840
2764,2023,조현병,경기,시흥시,31150,남,146,2491,221208680
2765,2023,조현병,경기,시흥시,31150,여,231,2832,226893480
2766,2023,조현병,경기,오산시,31140,남,118,3786,263198620
2767,2023,조현병,경기,오산시,31140,여,201,6925,476127250
2768,2023,조현병,경기,고양덕양구,31101,남,390,24580,2711235360
2769,2023,조현병,경기,고양덕양구,31101,여,456,18614,2012036760
2770,2023,조현병,경기,고양일산서구,31104,남,345,10370,1082785370
2771,2023,조현병,경기,고양일산서구,31104,여,465,5727,652113560
2772,2023,조현병,경기,고양일산동구,31103,남,656,28175,3915350920
2773,2023,조현병,경기,고양일산동구,31103,여,928,35480,4495619110
2774,2023,조현병,경기,용인기흥구,31192,남,647,43994,4763641510
2775,2023,조현병,경기,용인기흥구,31192,여,856,41836,4801632740
2776,2023,조현병,경기,용인수지구,31193,남,78,696,28093890
2777,2023,조현병,경기,용인수지구,31193,여,99,804,40119660
2778,2023,조현병,경기,용인처인구,31191,남,169,13290,1283085860
2779,2023,조현병,경기,용인처인구,31191,여,191,11044,1059565230
2780,2023,조현병,경기,이천시,31210,남,213,7171,627472940
2781,2023,조현병,경기,이천시,31210,여,260,5210,453933770
2782,2023,조현병,경기,파주시,31200,남,114,4245,347180240
2783,2023,조현병,경기,파주시,31200,여,160,6973,574381690
2784,2023,조현병,경기,김포시,31230,남,406,25065,2303938420
2785,2023,조현병,경기,김포시,31230,여,456,17418,1527386510
2786,2023,조현병,경기,안성시,31220,남,177,11572,1066077590
2787,2023,조현병,경기,안성시,31220,여,193,12401,1143088490
2788,2023,조현병,경기,화성시,31240,남,375,20973,1874073320
2789,2023,조현병,경기,화성시,31240,여,435,18473,1528215360
2790,2023,조현병,경기,광주시,31250,남,83,1019,102219280
2791,2023,조현병,경기,광주시,31250,여,134,2022,178649170
2792,2023,조현병,경기,양주시,31260,남,90,11539,1121586910
2793,2023,조현병,경기,양주시,31260,여,115,11204,1105874700
2794,2023,조현병,경기,포천시,31270,남,60,5589,497298490
2795,2023,조현병,경기,포천시,31270,여,92,8376,743330400
2796,2023,조현병,경기,여주시,31280,남,133,8586,603658000
2797,2023,조현병,경기,여주시,31280,여,133,9585,679844410
2798,2023,조현병,강원,고성군,32600,남,0,0,0
2799,2023,조현병,강원,고성군,38540,남,0,0,0
2800,2023,조현병,강원,고성군,32600,여,0,0,0
2801,2023,조현병,강원,고성군,38540,여,0,0,0
2802,2023,조현병,강원,양구군,32580,남,0,0,0
2803,2023,조현병,강원,양구군,32580,여,0,0,0
2804,2023,조현병,강원,양양군,32610,남,0,0,0
2805,2023,조현병,강원,양양군,32610,여,0,0,0
2806,2023,조현병,강원,영월군,32530,남,0,0,0
2807,2023,조현병,강원,영월군,32530,여,0,0,0
2808,2023,조현병,강원,인제군,32590,남,0,0,0
2809,2023,조현병,강원,인제군,32590,여,0,0,0
2810,2023,조현병,강원,정선군,32550,남,0,0,0
2811,2023,조현병,강원,정선군,32550,여,0,0,0
2812,2023,조현병,강원,철원군,32560,남,0,0,0
2813,2023,조현병,강원,철원군,32560,여,0,0,0
2814,2023,조현병,강원,평창군,32540,남,0,0,0
2815,2023,조현병,강원,평창군,32540,여,0,0,0
2816,2023,조현병,강원,홍천군,32510,남,15,201,7018080
2817,2023,조현병,강원,홍천군,32510,여,23,311,10556170
2818,2023,조현병,강원,화천군,32570,남,0,0,0
2819,2023,조현병,강원,화천군,32570,여,0,0,0
2820,2023,조현병,강원,횡성군,32520,남,0,0,0
2821,2023,조현병,강원,횡성군,32520,여,0,0,0
2822,2023,조현병,강원,강릉시,32030,남,356,9730,963240770
2823,2023,조현병,강원,강릉시,32030,여,466,8479,832860620
2824,2023,조현병,강원,동해시,32040,남,104,1467,120531590
2825,2023,조현병,강원,동해시,32040,여,145,2123,192924600
2826,2023,조현병,강원,속초시,32060,남,47,1052,93878160
2827,2023,조현병,강원,속초시,32060,여,49,1038,88081180
2828,2023,조현병,강원,원주시,32020,남,587,11781,1274181490
2829,2023,조현병,강원,원주시,32020,여,773,14213,1648889930
2830,2023,조현병,강원,춘천시,32010,남,533,24197,2464329980
2831,2023,조현병,강원,춘천시,32010,여,575,21187,2096519530
2832,2023,조현병,강원,태백시,32050,남,17,229,9746380
2833,2023,조현병,강원,태백시,32050,여,19,338,14788350
2834,2023,조현병,강원,삼척시,32070,남,31,339,22218080
2835,2023,조현병,강원,삼척시,32070,여,49,475,32970730
2836,2023,조현병,충북,괴산군,33560,남,34,4221,438212800
2837,2023,조현병,충북,괴산군,33560,여,48,3302,337753270
2838,2023,조현병,충북,단양군,33580,남,0,0,0
2839,2023,조현병,충북,단양군,33580,여,0,0,0
2840,2023,조현병,충북,보은군,33520,남,45,4358,389084880
2841,2023,조현병,충북,보은군,33520,여,50,2427,203796630
2842,2023,조현병,충북,영동군,33540,남,37,827,69245910
2843,2023,조현병,충북,영동군,33540,여,52,824,43466980
2844,2023,조현병,충북,옥천군,33530,남,25,477,26453320
2845,2023,조현병,충북,옥천군,33530,여,26,343,17142340
2846,2023,조현병,충북,음성군,33570,남,218,20282,1995569770
2847,2023,조현병,충북,음성군,33570,여,179,17719,1626117610
2848,2023,조현병,충북,진천군,33550,남,74,7571,624660730
2849,2023,조현병,충북,진천군,33550,여,85,5720,477266030
2850,2023,조현병,충북,증평군,33590,남,0,0,0
2851,2023,조현병,충북,증평군,33590,여,0,0,0
2852,2023,조현병,충북,청주상당구,33041,남,235,4965,414974580
2853,2023,조현병,충북,청주상당구,33041,여,295,6096,478219260
2854,2023,조현병,충북,청주흥덕구,33043,남,166,3817,303490330
2855,2023,조현병,충북,청주흥덕구,33043,여,176,4673,342432190
2856,2023,조현병,충북,청주청원구,33044,남,50,421,36177130
2857,2023,조현병,충북,청주청원구,33044,여,79,653,52132040
2858,2023,조현병,충북,청주서원구,33042,남,453,12534,1562177780
2859,2023,조현병,충북,청주서원구,33042,여,599,13872,1749081400
2860,2023,조현병,충북,충주시,33020,남,145,4561,467555960
2861,2023,조현병,충북,충주시,33020,여,217,3837,370279600
2862,2023,조현병,충북,제천시,33030,남,144,11414,1219281650
2863,2023,조현병,충북,제천시,33030,여,143,9616,1051827870
2864,2023,조현병,충남,금산군,34510,남,26,366,14595730
2865,2023,조현병,충남,금산군,34510,여,31,315,13636350
2866,2023,조현병,충남,부여군,34530,남,102,8129,662176190
2867,2023,조현병,충남,부여군,34530,여,87,7079,587694300
2868,2023,조현병,충남,서천군,34540,남,43,3809,335211120
2869,2023,조현병,충남,서천군,34540,여,41,3600,321455150
2870,2023,조현병,충남,예산군,34570,남,25,221,22848460
2871,2023,조현병,충남,예산군,34570,여,37,297,23863670
2872,2023,조현병,충남,청양군,34550,남,12,79,1004940
2873,2023,조현병,충남,청양군,34550,여,0,0,0
2874,2023,조현병,충남,홍성군,34560,남,218,8679,938085470
2875,2023,조현병,충남,홍성군,34560,여,220,8843,978647950
2876,2023,조현병,충남,태안군,34580,남,17,84,2467890
2877,2023,조현병,충남,태안군,34580,여,17,88,2615780
2878,2023,조현병,충남,천안서북구,34012,남,354,10882,1087194820
2879,2023,조현병,충남,천안서북구,34012,여,487,12746,1277459760
2880,2023,조현병,충남,천안동남구,34011,남,548,17807,1926591180
2881,2023,조현병,충남,천안동남구,34011,여,694,15698,1753231270
2882,2023,조현병,충남,공주시,34020,남,332,7132,716409750
2883,2023,조현병,충남,공주시,34020,여,320,8245,831664980
2884,2023,조현병,충남,보령시,34030,남,85,4578,362186740
2885,2023,조현병,충남,보령시,34030,여,104,4412,340878580
2886,2023,조현병,충남,아산시,34040,남,327,18502,2022728040
2887,2023,조현병,충남,아산시,34040,여,437,22719,2494318330
2888,2023,조현병,충남,서산시,34050,남,103,2059,96231710
2889,2023,조현병,충남,서산시,34050,여,120,2904,144612090
2890,2023,조현병,충남,논산시,34060,남,148,8456,824094770
2891,2023,조현병,충남,논산시,34060,여,123,4820,489870580
2892,2023,조현병,충남,계룡시,34070,남,0,0,0
2893,2023,조현병,충남,계룡시,34070,여,0,0,0
2894,2023,조현병,충남,당진시,34080,남,105,1033,64679470
2895,2023,조현병,충남,당진시,34080,여,119,1244,64573790
2896,2023,조현병,전북,고창군,35570,남,25,245,7634050
2897,2023,조현병,전북,고창군,35570,여,23,254,8952230
2898,2023,조현병,전북,무주군,35530,남,0,0,0
2899,2023,조현병,전북,무주군,35530,여,0,0,0
2900,2023,조현병,전북,부안군,35580,남,29,261,12548940
2901,2023,조현병,전북,부안군,35580,여,19,169,7216410
2902,2023,조현병,전북,순창군,35560,남,0,0,0
2903,2023,조현병,전북,순창군,35560,여,0,0,0
2904,2023,조현병,전북,완주군,35510,남,229,11672,1419339000
2905,2023,조현병,전북,완주군,35510,여,262,15205,1931369620
2906,2023,조현병,전북,임실군,35550,남,13,1393,117476460
2907,2023,조현병,전북,임실군,35550,여,0,0,0
2908,2023,조현병,전북,장수군,35540,남,0,0,0
2909,2023,조현병,전북,장수군,35540,여,0,0,0
2910,2023,조현병,전북,진안군,35520,남,0,0,0
2911,2023,조현병,전북,진안군,35520,여,0,0,0
2912,2023,조현병,전북,군산시,35020,남,164,1615,102500840
2913,2023,조현병,전북,군산시,35020,여,277,2745,160446350
2914,2023,조현병,전북,남원시,35050,남,109,5562,461157000
2915,2023,조현병,전북,남원시,35050,여,113,4296,322270090
2916,2023,조현병,전북,익산시,35030,남,322,3509,555718030
2917,2023,조현병,전북,익산시,35030,여,358,3910,633341010
2918,2023,조현병,전북,전주완산구,35011,남,271,2950,331271990
2919,2023,조현병,전북,전주완산구,35011,여,342,3762,466061830
2920,2023,조현병,전북,전주덕진구,35012,남,517,4997,529164950
2921,2023,조현병,전북,전주덕진구,35012,여,666,6659,698397990
2922,2023,조현병,전북,정읍시,35040,남,86,3526,265132810
2923,2023,조현병,전북,정읍시,35040,여,71,1629,132540930
2924,2023,조현병,전북,김제시,35060,남,299,29909,3124907490
2925,2023,조현병,전북,김제시,35060,여,281,27960,2997318550
2926,2023,조현병,전남,강진군,36590,남,22,133,14892090
2927,2023,조현병,전남,강진군,36590,여,47,594,62380660
2928,2023,조현병,전남,고흥군,36550,남,30,322,22180330
2929,2023,조현병,전남,고흥군,36550,여,28,294,18708220
2930,2023,조현병,전남,곡성군,36520,남,12,590,48453000
2931,2023,조현병,전남,곡성군,36520,여,12,867,72646260
2932,2023,조현병,전남,구례군,36530,남,0,0,0
2933,2023,조현병,전남,구례군,36530,여,0,0,0
2934,2023,조현병,전남,담양군,36510,남,124,17353,1738217010
2935,2023,조현병,전남,담양군,36510,여,73,8669,870263240
2936,2023,조현병,전남,무안군,36620,남,78,1719,169188840
2937,2023,조현병,전남,무안군,36620,여,108,1351,145656110
2938,2023,조현병,전남,보성군,36560,남,60,7516,850990740
2939,2023,조현병,전남,보성군,36560,여,61,6009,608595490
2940,2023,조현병,전남,신안군,36680,남,0,0,0
2941,2023,조현병,전남,신안군,36680,여,0,0,0
2942,2023,조현병,전남,영광군,36640,남,106,10681,831226480
2943,2023,조현병,전남,영광군,36640,여,100,7207,566886260
2944,2023,조현병,전남,영암군,36610,남,29,3942,328623050
2945,2023,조현병,전남,영암군,36610,여,20,1441,129337640
2946,2023,조현병,전남,완도군,36660,남,0,0,0
2947,2023,조현병,전남,완도군,36660,여,0,0,0
2948,2023,조현병,전남,장성군,36650,남,33,1540,132218830
2949,2023,조현병,전남,장성군,36650,여,36,2225,201064010
2950,2023,조현병,전남,장흥군,36580,남,17,101,12807800
2951,2023,조현병,전남,장흥군,36580,여,17,130,17808720
2952,2023,조현병,전남,진도군,36670,남,0,0,0
2953,2023,조현병,전남,진도군,36670,여,0,0,0
2954,2023,조현병,전남,함평군,36630,남,10,88,15465790
2955,2023,조현병,전남,함평군,36630,여,16,108,18821150
2956,2023,조현병,전남,해남군,36600,남,127,5449,504753450
2957,2023,조현병,전남,해남군,36600,여,117,3927,382920750
2958,2023,조현병,전남,화순군,36570,남,143,17385,1873487880
2959,2023,조현병,전남,화순군,36570,여,105,6107,692737590
2960,2023,조현병,전남,나주시,36040,남,380,18643,1832491200
2961,2023,조현병,전남,나주시,36040,여,412,14255,1370784260
2962,2023,조현병,전남,목포시,36010,남,343,7834,859088420
2963,2023,조현병,전남,목포시,36010,여,417,7124,708583410
2964,2023,조현병,전남,순천시,36030,남,314,9708,1089570430
2965,2023,조현병,전남,순천시,36030,여,423,11830,1298056650
2966,2023,조현병,전남,여수시,36020,남,169,1334,111753200
2967,2023,조현병,전남,여수시,36020,여,240,2149,154482330
2968,2023,조현병,전남,광양시,36060,남,34,329,28249640
2969,2023,조현병,전남,광양시,36060,여,59,569,43093950
2970,2023,조현병,경북,고령군,37570,남,0,0,0
2971,2023,조현병,경북,고령군,37570,여,0,0,0
2972,2023,조현병,경북,군위군,22520,남,0,0,0
2973,2023,조현병,경북,군위군,22520,여,0,0,0
2974,2023,조현병,경북,봉화군,37610,남,0,0,0
2975,2023,조현병,경북,봉화군,37610,여,0,0,0
2976,2023,조현병,경북,성주군,37580,남,0,0,0
2977,2023,조현병,경북,성주군,37580,여,10,652,43473650
2978,2023,조현병,경북,영덕군,37550,남,0,0,0
2979,2023,조현병,경북,영덕군,37550,여,16,52,644670
2980,2023,조현병,경북,영양군,37540,남,0,0,0
2981,2023,조현병,경북,영양군,37540,여,0,0,0
2982,2023,조현병,경북,예천군,37600,남,0,0,0
2983,2023,조현병,경북,예천군,37600,여,0,0,0
2984,2023,조현병,경북,울릉군,37630,남,0,0,0
2985,2023,조현병,경북,울릉군,37630,여,0,0,0
2986,2023,조현병,경북,울진군,37620,남,12,61,1416860
2987,2023,조현병,경북,울진군,37620,여,15,115,2089460
2988,2023,조현병,경북,의성군,37520,남,18,1649,149748410
2989,2023,조현병,경북,의성군,37520,여,17,1652,147831730
2990,2023,조현병,경북,청도군,37560,남,43,7594,590020700
2991,2023,조현병,경북,청도군,37560,여,27,3568,288008800
2992,2023,조현병,경북,청송군,37530,남,69,6648,632766010
2993,2023,조현병,경북,청송군,37530,여,25,1716,149586780
2994,2023,조현병,경북,칠곡군,37590,남,138,17746,1525322610
2995,2023,조현병,경북,칠곡군,37590,여,123,15687,1360823300
2996,2023,조현병,경북,경주시,37020,남,288,7194,741322970
2997,2023,조현병,경북,경주시,37020,여,342,11570,1177035300
2998,2023,조현병,경북,구미시,37050,남,263,7369,662047360
2999,2023,조현병,경북,구미시,37050,여,345,11375,1025829210
3000,2023,조현병,경북,김천시,37030,남,226,19167,1419976070
3001,2023,조현병,경북,김천시,37030,여,229,13322,977239940
3002,2023,조현병,경북,안동시,37040,남,325,20196,1735674580
3003,2023,조현병,경북,안동시,37040,여,353,14245,1239170420
3004,2023,조현병,경북,영주시,37060,남,195,9190,744818950
3005,2023,조현병,경북,영주시,37060,여,220,8443,675044930
3006,2023,조현병,경북,영천시,37070,남,222,22036,2223045820
3007,2023,조현병,경북,영천시,37070,여,208,14184,1460882060
3008,2023,조현병,경북,포항남구,37011,남,112,849,75677930
3009,2023,조현병,경북,포항남구,37011,여,131,897,64704070
3010,2023,조현병,경북,포항북구,37012,남,464,20003,1618070930
3011,2023,조현병,경북,포항북구,37012,여,546,17689,1439475910
3012,2023,조현병,경북,문경시,37090,남,96,2714,275911460
3013,2023,조현병,경북,문경시,37090,여,111,2460,235197900
3014,2023,조현병,경북,상주시,37080,남,121,7352,586315780
3015,2023,조현병,경북,상주시,37080,여,94,4791,400188850
3016,2023,조현병,경북,경산시,37100,남,158,9451,872750760
3017,2023,조현병,경북,경산시,37100,여,204,12260,1092064740
3018,2023,조현병,경남,거창군,38590,남,26,240,9989810
3019,2023,조현병,경남,거창군,38590,여,24,159,5069370
3020,2023,조현병,경남,고성군,32600,남,75,8384,855304360
3021,2023,조현병,경남,고성군,38540,남,75,8384,855304360
3022,2023,조현병,경남,고성군,32600,여,66,3051,317539540
3023,2023,조현병,경남,고성군,38540,여,66,3051,317539540
3024,2023,조현병,경남,남해군,38550,남,0,0,0
3025,2023,조현병,경남,남해군,38550,여,0,0,0
3026,2023,조현병,경남,산청군,38570,남,0,0,0
3027,2023,조현병,경남,산청군,38570,여,0,0,0
3028,2023,조현병,경남,의령군,38510,남,55,6437,543835910
3029,2023,조현병,경남,의령군,38510,여,34,2486,211766880
3030,2023,조현병,경남,창녕군,38530,남,205,9316,822716520
3031,2023,조현병,경남,창녕군,38530,여,242,9586,818317560
3032,2023,조현병,경남,하동군,38560,남,52,6395,564248420
3033,2023,조현병,경남,하동군,38560,여,74,5544,538531750
3034,2023,조현병,경남,함안군,38520,남,43,4600,413950650
3035,2023,조현병,경남,함안군,38520,여,46,7214,705430810
3036,2023,조현병,경남,함양군,38580,남,59,363,20991090
3037,2023,조현병,경남,함양군,38580,여,62,356,22461480
3038,2023,조현병,경남,합천군,38600,남,40,6799,499099030
3039,2023,조현병,경남,합천군,38600,여,33,4110,301679190
3040,2023,조현병,경남,김해시,38070,남,405,29850,2723688930
3041,2023,조현병,경남,김해시,38070,여,448,25159,2378749420
3042,2023,조현병,경남,사천시,38060,남,148,12164,1070488590
3043,2023,조현병,경남,사천시,38060,여,159,16806,1440647120
3044,2023,조현병,경남,진주시,38030,남,500,17874,1738295790
3045,2023,조현병,경남,진주시,38030,여,564,16273,1631988270
3046,2023,조현병,경남,창원마산회원구,38114,남,417,18028,1799762620
3047,2023,조현병,경남,창원마산회원구,38114,여,466,21146,2031694820
3048,2023,조현병,경남,창원마산합포구,38113,남,150,8967,824548730
3049,2023,조현병,경남,창원마산합포구,38113,여,155,6574,563901630
3050,2023,조현병,경남,창원진해구,38115,남,81,7391,589518170
3051,2023,조현병,경남,창원진해구,38115,여,132,6087,488103590
3052,2023,조현병,경남,창원의창구,38111,남,77,517,47618320
3053,2023,조현병,경남,창원의창구,38111,여,122,895,87253840
3054,2023,조현병,경남,창원성산구,38112,남,190,1946,220397670
3055,2023,조현병,경남,창원성산구,38112,여,245,2361,255871060
3056,2023,조현병,경남,통영시,38050,남,75,4703,430367830
3057,2023,조현병,경남,통영시,38050,여,96,2889,240484030
3058,2023,조현병,경남,밀양시,38080,남,101,5531,550387470
3059,2023,조현병,경남,밀양시,38080,여,101,2108,198936460
3060,2023,조현병,경남,거제시,38090,남,152,4403,352664050
3061,2023,조현병,경남,거제시,38090,여,181,4633,371977830
3062,2023,조현병,경남,양산시,38100,남,533,39145,4082912310
3063,2023,조현병,경남,양산시,38100,여,576,29961,3158026640
3064,2023,조현병,제주,서귀포시,39020,남,117,1317,79488880
3065,2023,조현병,제주,서귀포시,39020,여,133,1529,94777300
3066,2023,조현병,제주,제주시,39010,남,588,16263,1526554470
3067,2023,조현병,제주,제주시,39010,여,651,16623,1613239670
3068,2023,조현병,세종,세종시,29010,남,150,3976,284973190
3069,2023,조현병,세종,세종시,29010,여,184,4417,320493960
3070,2023,치매,서울,강남구,11230,남,1635,10427,1079714730
3071,2023,치매,서울,강남구,11230,여,3318,22565,2014687530
3072,2023,치매,서울,강동구,11250,남,3032,36035,3591321800
3073,2023,치매,서울,강동구,11250,여,4053,67818,6285014770
3074,2023,치매,서울,강서구,11160,남,1018,12306,1151747230
3075,2023,치매,서울,강서구,11160,여,2467,47988,3866114020
3076,2023,치매,서울,관악구,11210,남,609,6004,533986390
3077,2023,치매,서울,관악구,11210,여,1488,18841,1499324220
3078,2023,치매,서울,구로구,11170,남,1191,23308,2448055310
3079,2023,치매,서울,구로구,11170,여,2604,58497,5556891510
3080,2023,치매,서울,도봉구,11100,남,1041,12302,1174042320
3081,2023,치매,서울,도봉구,11100,여,2161,41049,3635119240
3082,2023,치매,서울,동대문구,11060,남,1277,15460,1602987060
3083,2023,치매,서울,동대문구,11060,여,2834,52910,5120452600
3084,2023,치매,서울,동작구,11200,남,1282,7320,660952240
3085,2023,치매,서울,동작구,11200,여,2801,21289,1878906230
3086,2023,치매,서울,마포구,11140,남,432,3008,207084670
3087,2023,치매,서울,마포구,11140,여,1017,8837,579703300
3088,2023,치매,서울,서대문구,11130,남,1349,15409,1449167900
3089,2023,치매,서울,서대문구,11130,여,2942,39191,3496638900
3090,2023,치매,서울,성동구,11040,남,646,6554,635675420
3091,2023,치매,서울,성동구,11040,여,1526,19288,1646832460
3092,2023,치매,서울,성북구,11080,남,1286,17606,1764158670
3093,2023,치매,서울,성북구,11080,여,2705,42437,4009888240
3094,2023,치매,서울,영등포구,11190,남,1500,24867,2558453910
3095,2023,치매,서울,영등포구,11190,여,3294,71314,6592652860
3096,2023,치매,서울,용산구,11030,남,341,1269,93688520
3097,2023,치매,서울,용산구,11030,여,890,3387,222491410
3098,2023,치매,서울,은평구,11120,남,1350,17919,1669237740
3099,2023,치매,서울,은평구,11120,여,3112,53243,4936341620
3100,2023,치매,서울,종로구,11010,남,1506,5589,709047790
3101,2023,치매,서울,종로구,11010,여,3250,12205,1333063950
3102,2023,치매,서울,중구,11020,남,397,1620,120929450
3103,2023,치매,서울,중구,11020,여,784,3098,187181020
3104,2023,치매,서울,송파구,11240,남,1043,12518,1129103700
3105,2023,치매,서울,송파구,11240,여,2217,45879,4017145640
3106,2023,치매,서울,중랑구,11070,남,1168,6952,557250820
3107,2023,치매,서울,중랑구,11070,여,2305,21260,1573282810
3108,2023,치매,서울,양천구,11150,남,839,7099,707313720
3109,2023,치매,서울,양천구,11150,여,2005,23996,2224058570
3110,2023,치매,서울,서초구,11220,남,1157,12605,1276282280
3111,2023,치매,서울,서초구,11220,여,2605,40222,3760196090
3112,2023,치매,서울,노원구,11110,남,1517,17950,1644655380
3113,2023,치매,서울,노원구,11110,여,3851,56833,5067738250
3114,2023,치매,서울,광진구,11050,남,981,6511,647619270
3115,2023,치매,서울,광진구,11050,여,2331,26888,2424287260
3116,2023,치매,서울,강북구,11090,남,576,13214,1132190710
3117,2023,치매,서울,강북구,11090,여,1477,39289,3325270440
3118,2023,치매,서울,금천구,11180,남,329,12398,1259823770
3119,2023,치매,서울,금천구,11180,여,818,30750,2996600820
3120,2023,치매,부산,부산남구,21070,남,697,37460,3134875740
3121,2023,치매,부산,부산남구,21070,여,1665,135553,11425387730
3122,2023,치매,부산,부산동구,21030,남,902,27170,2389668270
3123,2023,치매,부산,부산동구,21030,여,2009,84231,7177413800
3124,2023,치매,부산,부산동래구,21060,남,1376,82270,7086451380
3125,2023,치매,부산,부산동래구,21060,여,3499,276678,23313025330
3126,2023,치매,부산,부산진구,21050,남,1798,59064,5248883440
3127,2023,치매,부산,부산진구,21050,여,4225,238344,19862148240
3128,2023,치매,부산,부산북구,21080,남,869,51427,4235860440
3129,2023,치매,부산,부산북구,21080,여,2589,219418,18192075680
3130,2023,치매,부산,부산서구,21020,남,1640,25661,2191555200
3131,2023,치매,부산,부산서구,21020,여,3495,101988,8403294350
3132,2023,치매,부산,부산영도구,21040,남,516,33093,2816703770
3133,2023,치매,부산,부산영도구,21040,여,1187,115833,9817738490
3134,2023,치매,부산,부산중구,21010,남,328,21497,1839860810
3135,2023,치매,부산,부산중구,21010,여,795,76293,6428120070
3136,2023,치매,부산,부산해운대구,21090,남,1311,46692,3908552740
3137,2023,치매,부산,부산해운대구,21090,여,3345,184879,15598680090
3138,2023,치매,부산,부산사하구,21100,남,999,95888,7894858980
3139,2023,치매,부산,부산사하구,21100,여,2732,326451,26601773130
3140,2023,치매,부산,부산금정구,21110,남,806,69137,5858125600
3141,2023,치매,부산,부산금정구,21110,여,2009,261742,21893264750
3142,2023,치매,부산,부산강서구,21120,남,102,408,33192070
3143,2023,치매,부산,부산강서구,21120,여,258,1414,72502440
3144,2023,치매,부산,부산연제구,21130,남,753,70123,5848269020
3145,2023,치매,부산,부산연제구,21130,여,1676,216931,18128125860
3146,2023,치매,부산,부산수영구,21140,남,989,51556,4443461980
3147,2023,치매,부산,부산수영구,21140,여,2578,220720,18844525200
3148,2023,치매,부산,부산사상구,21150,남,1589,82878,7028545200
3149,2023,치매,부산,부산사상구,21150,여,2168,245494,20603615720
3150,2023,치매,부산,부산기장군,21510,남,669,25164,2080579110
3151,2023,치매,부산,부산기장군,21510,여,1705,102886,8322577130
3152,2023,치매,인천,인천미추홀구,23090,남,1612,41108,3680695550
3153,2023,치매,인천,인천미추홀구,23090,여,3024,105922,8861536480
3154,2023,치매,인천,인천동구,23020,남,488,2840,104147720
3155,2023,치매,인천,인천동구,23020,여,1206,8570,252139210
3156,2023,치매,인천,인천부평구,23060,남,1317,18220,1589392640
3157,2023,치매,인천,인천부평구,23060,여,3075,45988,3593304160
3158,2023,치매,인천,인천중구,23010,남,615,17115,1559793770
3159,2023,치매,인천,인천중구,23010,여,1422,37512,3198502120
3160,2023,치매,인천,인천서구,23080,남,1567,44499,3776425150
3161,2023,치매,인천,인천서구,23080,여,3857,94003,7577685560
3162,2023,치매,인천,인천남동구,23050,남,2049,66081,5736779210
3163,2023,치매,인천,인천남동구,23050,여,5001,120680,9857457780
3164,2023,치매,인천,인천연수구,23040,남,538,18015,1731431270
3165,2023,치매,인천,인천연수구,23040,여,1392,51439,4656132880
3166,2023,치매,인천,인천계양구,23070,남,1195,34014,2905296580
3167,2023,치매,인천,인천계양구,23070,여,2986,98673,7647365600
3168,2023,치매,인천,인천강화군,23510,남,467,5343,398567880
3169,2023,치매,인천,인천강화군,23510,여,1147,14866,933144740
3170,2023,치매,인천,인천옹진군,23520,남,0,0,0
3171,2023,치매,인천,인천옹진군,23520,여,27,49,4258410
3172,2023,치매,대구,대구남구,22040,남,1362,34311,3086805530
